resolution,basecall_method,reads,barcode,mecA,lukF_PV,lukS_PV,mecA_pred,pvl_pred,shared_hashes,mecA_first,pvl_first,mecA_pred_major,pvl_pred_major
10k,sup,5000,89,FALSE,FALSE,FALSE,"MRSA,MRSA,MSSA,MSSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","2152,2146,2131,2131,2130",TRUE,FALSE,TRUE,FALSE
10k,sup,5000,89,FALSE,FALSE,FALSE,"MRSA,MRSA,MSSA,MSSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","2152,2146,2131,2131,2130",TRUE,FALSE,TRUE,FALSE
10k,sup,5000,89,FALSE,FALSE,FALSE,"MRSA,MRSA,MSSA,MSSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","2152,2146,2131,2131,2130",TRUE,FALSE,TRUE,FALSE
10k,sup,5000,89,FALSE,FALSE,FALSE,"MRSA,MRSA,MSSA,MSSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","2152,2146,2131,2131,2130",TRUE,FALSE,TRUE,FALSE
10k,sup,6000,89,FALSE,FALSE,FALSE,"MRSA,MRSA,MSSA,MSSA,MSSA","PVL*,PVL*,PVL*,PVL*,PVL*","1964,1946,1937,1936,1928",TRUE,FALSE,FALSE,FALSE
10k,sup,6000,89,FALSE,FALSE,FALSE,"MRSA,MRSA,MSSA,MSSA,MSSA","PVL*,PVL*,PVL*,PVL*,PVL*","1964,1946,1937,1936,1928",TRUE,FALSE,FALSE,FALSE
10k,sup,6000,89,FALSE,FALSE,FALSE,"MRSA,MRSA,MSSA,MSSA,MSSA","PVL*,PVL*,PVL*,PVL*,PVL*","1964,1946,1937,1936,1928",TRUE,FALSE,FALSE,FALSE
10k,sup,6000,89,FALSE,FALSE,FALSE,"MRSA,MRSA,MSSA,MSSA,MSSA","PVL*,PVL*,PVL*,PVL*,PVL*","1964,1946,1937,1936,1928",TRUE,FALSE,FALSE,FALSE
10k,sup,6000,89,FALSE,FALSE,FALSE,"MRSA,MRSA,MSSA,MSSA,MSSA","PVL*,PVL*,PVL*,PVL*,PVL*","1964,1946,1937,1936,1928",TRUE,FALSE,FALSE,FALSE
10k,sup,7000,89,FALSE,FALSE,FALSE,"MRSA,MRSA,MSSA,MSSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","1821,1810,1805,1799,1798",TRUE,FALSE,TRUE,FALSE
10k,sup,7000,89,FALSE,FALSE,FALSE,"MRSA,MRSA,MSSA,MSSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","1821,1810,1805,1799,1798",TRUE,FALSE,TRUE,FALSE
